무인교통단속카메라관리번호,시도명,시군구명,도로종류,도로노선번호,도로노선명,도로노선방향,소재지도로명주소,소재지지번주소,위도,경도,설치장소,단속구분,제한속도,단속구간위치구분,과속단속구간길이,보호구역구분,설치연도,관리기관명,관리기관전화번호,데이터기준일자
H2653,충청남도,예산군,일반국도,40번,수덕사로,3,충청남도 예산군 덕산면 둔리 156-2,충청남도 예산군 덕산면 둔리 156-2,36.67797779,126.6446238,예산군 덕산면 수덕사로 둔1리(둔리 156-2)   (수덕사 -> 덕산방향),1,60,,,,2021,충청남도경찰청,041-336-2591,8/19/2022
H2654,충청남도,예산군,지방도,618번,황금뜰로,3,충청남도 예산군 신암면 탄중리 38-1,충청남도 예산군 신암면 탄중리 38-1,36.71319431,126.8091061,예산군 신암면 황금뜰로 오촌교 인근(탄중리 38-1)   (예산 -> 고덕방향),1,60,,,,2021,충청남도경찰청,041-336-2592,8/19/2022
H2655,충청남도,예산군,지방도,618번,황금뜰로,3,충청남도 예산군 오가면 오촌리 1233,충청남도 예산군 오가면 오촌리 1233,36.70626897,126.8128,예산군 오가면 황금뜰로 신원2리 마을회관 인근(오촌리 1233)( 고덕 -> 예산방향),1,30,,,1,2021,충청남도경찰청,041-336-2593,8/19/2022
H2656,충청남도,예산군,군도,,추사로,3,충청남도 예산군 예산읍 창소리 662-18,충청남도 예산군 예산읍 창소리 662-18,36.73190977,126.83227,"예산군 예산읍 추사로 신례원교 인근(창소리 662-18, 신례원교→창소사거리)",1,40,,,,2021,충청남도경찰청,041-336-2594,8/19/2022
H2677,충청남도,예산군,군도,,형제고개로,3,충청남도 예산군 예산읍 대회리 261-2,충청남도 예산군 예산읍 대회리 261-2,36.67168932,126.8519586,"예산군 예산읍 형제고개로 유림가든 앞(대회리 261-2, 갈산리→대회교차로)",1,30,,,,2021,충청남도경찰청,041-336-2595,8/19/2022
H2678,충청남도,예산군,지방도,618번,봉명산로,3,충청남도 예산군 봉산면 고도리 285-5,충청남도 예산군 봉산면 고도리 285-5,36.74975093,126.6693552,"예산군 봉산면 봉명산로 고도리 마을회관 입구(고도리 285-5, 봉산터널→고덕)",1,60,,,,2021,충청남도경찰청,041-336-2596,8/19/2022
H2679,충청남도,예산군,일반국도,40번,예덕로,3,충청남도 예산군 봉산면 대지리 283-3,충청남도 예산군 봉산면 대지리 283-3,36.7465,126.6985002,"예산군 봉산면 예덕로 대지사거리 전(대지리 283-3, 덕산→고덕IC)",1,30,,,,2021,충청남도경찰청,041-336-2597,8/19/2022
H2680,충청남도,예산군,지방도,619번,예당로,3,충청남도 예산군 응봉면 노화리 229-3,충청남도 예산군 응봉면 노화리 229-3,36.64893061,126.7726701,"예산군 응봉면 예당로 노화2리 버스정류장 앞(노화리 229-3, 평촌리→응봉초교)",1,60,,,,2021,충청남도경찰청,041-336-2598,8/19/2022
H2681,충청남도,천안시,시도,,광장로,3,충청남도 천안시 서북구 불당동 1288,충청남도 천안시 서북구 불당동 1288,36.79711924,127.097867,"천안시 서북구 불당동 광장로 천안호수초등학교 앞 교차로(불당동 1288, 천안아산역→용곡생태통로)",2,30,,,2,2021,충청남도경찰청,041-336-2599,8/19/2022
H2684,충청남도,천안시,시도,,월봉4로,3,충청남도 천안시 서북구 쌍용동 1549,충청남도 천안시 서북구 쌍용동 1549,36.79651896,127.115306,"천안시 서북구 쌍용동 월봉4로 월봉초등학교 앞(쌍용동 1549, 월봉초삼거리→나사렛대학교)",2,30,,,2,2021,충청남도경찰청,041-336-2600,8/19/2022
H2686,충청남도,천안시,지방도,70번,연암로,3,충청남도 천안시 서북구 성환읍 수향리 258-15,충청남도 천안시 서북구 성환읍 수향리 258-15,36.94872488,127.1469328,"천안시 서북구 성환읍 연암로 대홍초등학교 앞(수향리 258-15, 수향1리→수향2리)",2,30,,,2,2021,충청남도경찰청,041-336-2601,8/19/2022
H2687,충청남도,천안시,시도,,신방로,3,충청남도 천안시 서북구 성환읍 왕림리 93-4,충청남도 천안시 서북구 성환읍 왕림리 93-4,36.928436,127.0871223,"천안시 서북구 성환읍 신방로 신방초등학교 앞(왕림리 93-4, 운용교차로→왕림사거리)",2,30,,,2,2021,충청남도경찰청,041-336-2602,8/19/2022
H2688,충청남도,천안시,시도,,부성1길,3,충청남도 천안시 서북구 두정동 1786,충청남도 천안시 서북구 두정동 1786,36.83524216,127.1366621,"천안시 서북구 두정동 부성1길 부성초등학교 앞(두정동 1786, 부성초교→성성중)",1,30,,,2,2021,충청남도경찰청,041-336-2603,8/19/2022
H2689,충청남도,천안시,시도,,두정중9길,3,충청남도 천안시 서북구 두정동 1830,충청남도 천안시 서북구 두정동 1830,36.83768524,127.1436693,"천안시 서북구 두정동 두정중9길 천안신대초등학교 앞(두정동 1830, 두정중→큰사랑요양원)",1,30,,,2,2021,충청남도경찰청,041-336-2604,8/19/2022
H2690,충청남도,천안시,시도,,월봉1길,3,충청남도 천안시 서북구 쌍용동 2071,충청남도 천안시 서북구 쌍용동 2071,36.78854144,127.1151082,"천안시 서북구 쌍용동 월봉1길 쌍정초등학교 인근(쌍용동 2071, 쌍용2동성당→오성빌딩)",1,30,,,2,2021,충청남도경찰청,041-336-2605,8/19/2022
H2691,충청남도,천안시,시도,,봉명로,3,충청남도 천안시 서북구 와촌동 178,충청남도 천안시 서북구 와촌동 178,36.80806551,127.1439428,"천안시 서북구 와촌동 봉명로 천안와촌초등학교 앞(와촌동 178, 아이파크@→와촌초교)",1,30,,,2,2021,충청남도경찰청,041-336-2606,8/19/2022
H2692,충청남도,천안시,시도,,성환2로,3,충청남도 천안시 서북구 성환읍 성환리 372-4,충청남도 천안시 서북구 성환읍 성환리 372-4,36.91804635,127.1324542,"천안시 서북구 성환읍 성환2로 성환초등학교 앞(성환리 372-4, 성환제일교회→성환중)",1,30,,,2,2021,충청남도경찰청,041-336-2607,8/19/2022
H2693,충청남도,천안시,시도,,성환12길,3,충청남도 천안시 서북구 성환읍 성환리 449-5,충청남도 천안시 서북구 성환읍 성환리 449-5,36.91933463,127.129112,"천안시 서북구 성환읍 성환12길 성신초등학교 앞(성환리 449-5, 월드마트→성환농협)",1,30,,,2,2021,충청남도경찰청,041-336-2608,8/19/2022
H2694,충청남도,천안시,지방도,70번,연암로,3,충청남도 천안시 서북구 성환읍 도하리 596-1,충청남도 천안시 서북구 성환읍 도하리 596-1,36.94815313,127.1648196,"천안시 서북구 성환읍 연암로 도하초등학교 앞(도하리 596-1, 도하초교→도하교회)",1,30,,,2,2021,충청남도경찰청,041-336-2609,8/19/2022
H2695,충청남도,천안시,시도,,성거길,3,충청남도 천안시 서북구 성거읍 천흥리 434,충청남도 천안시 서북구 성거읍 천흥리 434,36.87162717,127.2010108,"천안시 서북구 성거읍 성거길 성거초등학교 앞(천흥리 434, 자이아파트→성거파출소)",1,30,,,2,2021,충청남도경찰청,041-336-2610,8/19/2022
H2696,충청남도,천안시,시도,,한들2로,3,충청남도 천안시 서북구 백석동 105,충청남도 천안시 서북구 백석동 105,36.82890323,127.1225335,천안시 서북구 백석동 한들2로 환서초등학교 앞(백석동 105)     해여림유치원 → 백색유치원,1,30,,,2,2021,충청남도경찰청,041-336-2611,8/19/2022
H2697,충청남도,천안시,시도,,한들2로,3,충청남도 천안시 서북구 백석동 105,충청남도 천안시 서북구 백석동 105,36.82890323,127.1225335,천안시 서북구 백석동 한들2로 환서초등학교 건너편(백석동 105)    백색유치원 → 해여림유치원,1,30,,,2,2021,충청남도경찰청,041-336-2612,8/19/2022
H2698,충청남도,천안시,시도,,두정역서1길,3,충청남도 천안시 서북구 두정동 1634,충청남도 천안시 서북구 두정동 1634,36.83570732,127.1470032,천안시 서북구 두정동 두정역서1길 천안두정초등학교 앞(두정동 1634)  롯데리아 → 두정1교,1,30,,,2,2021,충청남도경찰청,041-336-2613,8/19/2022
H2699,충청남도,천안시,시도,,두정역서1길,3,충청남도 천안시 서북구 두정동 1634,충청남도 천안시 서북구 두정동 1634,36.83570732,127.1470032,천안시 서북구 두정동 두정역서1길 천안두정초등학교 건너편(두정동 1634)  두정1교 → 롯데리아,1,30,,,2,2021,충청남도경찰청,041-336-2614,8/19/2022
H2700,충청남도,천안시,시도,,서부3길,3,충청남도 천안시 서북구 성정동 757,충청남도 천안시 서북구 성정동 757,36.82318503,127.1396436,천안시 서북구 성정동 서부3길 천안서초등학교 정문 인근(성정동 757)   롯데마트 → 성정2동행정복지센타,1,30,,,2,2021,충청남도경찰청,041-336-2615,8/19/2022
H2701,충청남도,천안시,시도,,서부3길,3,충청남도 천안시 서북구 성정동 757,충청남도 천안시 서북구 성정동 757,36.82318503,127.1396436,천안시 서북구 성정동 서부3길 천안서초등학교 정문 인근(성정동 757)  성정2동행정복지센타 → 롯데리아,1,30,,,2,2021,충청남도경찰청,041-336-2616,8/19/2022
H2702,충청남도,천안시,시도,,수곡로,3,충청남도 천안시 서북구 쌍용동 440-27,충청남도 천안시 서북구 쌍용동 440-27,36.79028464,127.1230967,천안시 서북구 쌍용동 수곡로 천안수곡초등학교 앞(쌍용동 440-27) 현대6차아파트114동 → GS25천안수곡점,1,30,,,2,2021,충청남도경찰청,041-336-2617,8/19/2022
H2703,충청남도,천안시,시도,,수곡로,3,충청남도 천안시 서북구 쌍용동 440-27,충청남도 천안시 서북구 쌍용동 440-27,36.79028464,127.1230967,천안시 서북구 쌍용동 수곡로 천안수곡초등학교 건너편(쌍용동 440-27)  GS25천안수곡점 → 현대6차아파트114동,1,30,,,2,2021,충청남도경찰청,041-336-2618,8/19/2022
H2704,충청남도,천안시,시도,,미라2길,3,충청남도 천안시 서북구 쌍용동 1231,충청남도 천안시 서북구 쌍용동 1231,36.80144164,127.1288344,천안시 서북구 쌍용동 미라2길 천안미라초등학교 앞(쌍용동 1231) 쌍용전기조명 → 광명유치원,1,30,,,2,2021,충청남도경찰청,041-336-2619,8/19/2022
H2705,충청남도,천안시,지방도,624번,양당로,3,충청남도 천안시 서북구 직산읍 양당리 311-7,충청남도 천안시 서북구 직산읍 양당리 311-7,36.87685753,127.1151951,"천안시 서북구 직산읍 양당로 양당초등학교 앞(양당리 311-7, 양당교→마정리)",1,30,,,2,2021,충청남도경찰청,041-336-2620,8/19/2022
H2706,충청남도,천안시,지방도,624번,양당로,3,충청남도 천안시 서북구 직산읍 양당리 311-7,충청남도 천안시 서북구 직산읍 양당리 311-7,36.87685753,127.1151951,"천안시 서북구 직산읍 양당로 양당초등학교 건너편(양당리 311-7, 마정리→양당교)",1,30,,,2,2021,충청남도경찰청,041-336-2621,8/19/2022
H2707,충청남도,천안시,시도,,성진로,3,충청남도 천안시 서북구 입장면 하장리 23-13,충청남도 천안시 서북구 입장면 하장리 23-13,36.915434,127.2255164,천안시 서북구 입장면 성진로 양대초등학교 앞(하장리 23-13) 입장사거리 → 상장교,1,30,,,2,2021,충청남도경찰청,041-336-2622,8/19/2022
H2708,충청남도,천안시,시도,,복모3길,3,충청남도 천안시 서북구 성환읍 신가리 386-47,충청남도 천안시 서북구 성환읍 신가리 386-47,36.95128423,127.1152575,천안시 서북구 성환읍 복모3길 신가초등학교 앞(신가리 386-47) 미니스톱 → 회전교차로,1,30,,,2,2021,충청남도경찰청,041-336-2623,8/19/2022
H2709,충청남도,천안시,시도,,단대로,3,충청남도 천안시 동남구 신부동 298-94,충청남도 천안시 동남구 신부동 298-94,36.825773,127.154524,천안시 동남구 신부동 단대로 천안희망초등학교 앞(신부동 298-94)  (단국대학교 → 역말오거리),1,30,,,2,2021,충청남도경찰청,041-336-2624,8/19/2022
H2710,충청남도,천안시,시도,,신촌로,3,충청남도 천안시 동남구 신방동 768-1,충청남도 천안시 동남구 신방동 768-1,36.7874511,127.1236054,"천안시 동남구 신방동 신촌로 천안신촌초등학교 앞(신방동 768-1, 신방중학교→하신삼거리)",1,30,,,2,2021,충청남도경찰청,041-336-2625,8/19/2022
H2711,충청남도,천안시,시도,,청당5로,3,충청남도 천안시 동남구 청당동 126-5,충청남도 천안시 동남구 청당동 126-5,36.77951387,127.152287,천안시 동남구 청당동 청당5로 청당초등학교 앞(청당동 126-5) (용평사거리 → 남부대로),1,30,,,2,2021,충청남도경찰청,041-336-2626,8/19/2022
H2712,충청남도,천안시,시도,,풍세로,3,충청남도 천안시 동남구 용곡동 584,충청남도 천안시 동남구 용곡동 584,36.78135876,127.1394952,천안시 동남구 용곡동 풍세로 천안청룡초등학교 앞(용곡동 584) (포도원교회 → 이삭어린이집),1,30,,,2,2021,충청남도경찰청,041-336-2627,8/19/2022
H2713,충청남도,천안시,시도,,용곡2길,3,충청남도 천안시 동남구 용곡동 217-2,충청남도 천안시 동남구 용곡동 217-2,36.78900971,127.136613,"천안시 동남구 용곡동 용곡2길 용소초등학교 앞(용곡동 217-2, 대전충남양돈농협→한라비발디@)",1,30,,,2,2021,충청남도경찰청,041-336-2628,8/19/2022
H2714,충청남도,천안시,시도,,용곡2길,3,충청남도 천안시 동남구 용곡동 217-2,충청남도 천안시 동남구 용곡동 217-2,36.78900971,127.136613,"천안시 동남구 용곡동 용곡2길 용소초등학교 건너편(용곡동 217-2, 한라비발디@→대전충남양돈농협)",1,30,,,2,2021,충청남도경찰청,041-336-2629,8/19/2022
H2715,충청남도,천안시,시도,,신계5길,3,충청남도 천안시 동남구 목천읍 신계리 105-9,충청남도 천안시 동남구 목천읍 신계리 105-9,36.77386655,127.2166091,천안시 동남구 목천읍 신계5길 신흥초등학교 앞(신계리 105-9) (신도1차아파트 → 충절로),1,30,,,2,2021,충청남도경찰청,041-336-2630,8/19/2022
H2716,충청남도,천안시,시도,,동산1길,3,충청남도 천안시 동남구 동면 동산리 604,충청남도 천안시 동남구 동면 동산리 604,36.777782,127.3486452,천안시 동남구 동면 동산1길 천동초등학교 앞(동산리 604) (동면교회 → 동면우체국),1,30,,,2,2021,충청남도경찰청,041-336-2631,8/19/2022
H2717,충청남도,천안시,시도,,봉명2길,3,충청남도 천안시 동남구 봉명동 62-555,충청남도 천안시 동남구 봉명동 62-555,36.805756,127.135675,"천안시 동남구 봉명동 봉명2길 천안봉명초등학교 앞(봉명동 62-555, 계광중→순천향병원)",1,30,,,2,2021,충청남도경찰청,041-336-2632,8/19/2022
H2718,충청남도,천안시,시도,,봉명2길,3,충청남도 천안시 동남구 봉명동 62-555,충청남도 천안시 동남구 봉명동 62-555,36.805756,127.135675,"천안시 동남구 봉명동 봉명2길 천안봉명초등학교 건너편(봉명동 62-555, 순천향병원→계광중)",1,30,,,2,2021,충청남도경찰청,041-336-2633,8/19/2022
H2719,충청남도,천안시,시도,,봉서4길,3,충청남도 천안시 동남구 봉명동 477-1,충청남도 천안시 동남구 봉명동 477-1,36.81226718,127.1322447,천안시 동남구 봉명동 봉서4길 봉서초등학교 후문 인근(봉명동 477-1) (봉서1길 → 성정로),1,30,,,2,2021,충청남도경찰청,041-336-2634,8/19/2022
H2720,충청남도,천안시,시도,,봉서10길,3,충청남도 천안시 동남구 봉명동 419,충청남도 천안시 동남구 봉명동 419,36.81347821,127.1313241,"천안시 동남구 봉명동 봉서10길 봉서초등학교 정문 앞(봉명동 419, T스테이션→e편한세상아파트)",1,30,,,2,2021,충청남도경찰청,041-336-2635,8/19/2022
